26932.229998 16622.440606 9153.458748  4326.520736  1768.634423  757.835963   447.687000   313.186729   212.186859   133.268506   77.957212   
16622.440606 10400.279859 5776.995427  2743.481536  1124.809063  483.298732   285.468320   199.958722   135.591182   85.015570    49.765922   
9153.458748  5776.995427  3249.789440  1560.735997  646.647458   277.796370   162.505104   113.688688   77.172008    48.166871    28.212204   
4326.520736  2743.481536  1560.735997  767.997539   325.565944   139.863778   80.066448    55.792989    37.944635    23.462377    13.747055   
1768.634423  1124.809063  646.647458   325.565944   142.420705   61.771699    34.784864    24.193566    16.494439    10.087484    5.910658    
757.835963   483.298732   277.796370   139.863778   61.771699    27.994788    16.123251    11.309838    7.735137     4.711284     2.760635    
447.687000   285.468320   162.505104   80.066448    34.784864    16.123251    9.743148     6.874593     4.694074     2.877272     1.686448    
313.186729   199.958722   113.688688   55.792989    24.193566    11.309838    6.874593     4.925071     3.355302     2.055654     1.204041    
212.186859   135.591182   77.172008    37.944635    16.494439    7.735137     4.694074     3.355302     2.316813     1.413373     0.826928    
133.268506   85.015570    48.166871    23.462377    10.087484    4.711284     2.877272     2.055654     1.413373     0.878722     0.512982    
77.957212    49.765922    28.212204    13.747055    5.910658     2.760635     1.686448     1.204041     0.826928     0.512982     0.306160    
