	0.13159712	0.20840302
	0.20840302	0.33003624
	0.33003624	0.52265998
	0.52265998	0.82770744	
	0.82770744	1.31079410
	1.31079410	2.07583147
	2.07583147	3.28737848
	3.28737848	5.20603787
	5.20603787	8.24451170
	8.24451170	13.05637315
	13.05637315	20.67664966
